g	#	1
s	6	26
e	1	6	19	0.868244	1
e	1	2	88	0.5362	2
e	1	2	29	0.852193	3
e	1	3	13	0.77584	4
e	1	6	46	0.866848	5
e	2	5	52	0.671855	6
e	2	6	40	0.802334	7
e	2	3	37	0.886277	8
e	2	5	90	0.600656	9
e	2	5	1	0.698048	10
e	3	4	52	0.941926	11
e	3	1	97	0.725693	12
e	3	6	51	0.595857	13
e	3	4	52	0.765441	14
e	3	2	17	0.858121	15
e	3	2	76	0.902802	16
e	4	5	71	0.974233	17
e	4	1	44	0.743244	18
e	4	5	26	0.855596	19
e	5	2	30	0.610668	20
e	5	6	78	0.709005	21
e	5	4	27	0.661896	22
e	5	2	0	0.717139	23
e	6	2	82	0.796113	24
e	6	3	83	0.751304	25
e	6	4	6	0.849923	26
g	#	0
