g	#	1
s	12	56
e	1	6	63	0.643271	1
e	1	9	64	0.978165	2
e	1	3	43	0.526594	3
e	1	6	56	0.602692	4
e	2	11	32	0.661326	5
e	2	5	16	0.977094	6
e	2	5	47	0.903333	7
e	2	3	31	0.806923	8
e	2	5	43	0.888898	9
e	2	7	7	0.5868		10
e	3	2	31	0.800465	11
e	3	1	68	0.756064	12
e	3	4	11	0.622458	13
e	3	1	1	0.665808	14
e	4	6	81	0.815982	15
e	4	11	69	0.770725	16
e	4	1	9	0.899386	17
e	4	10	76	0.758932	18
e	4	1	36	0.883148	19
e	4	9	93	0.604671	20
e	4	1	96	0.976408	21
e	5	9	3	0.722153	22
e	5	3	27	0.764915	23
e	5	8	11	0.986306	24
e	5	4	2	0.744971	25
e	6	12	1	0.693696	26
e	6	9	87	0.552752	27
e	6	2	41	0.502868	28
e	6	1	40	0.607388	29
e	6	11	15	0.984428	30
e	6	1	78	0.933484	31
e	7	9	91	0.703838	32
e	7	3	96	0.511002	33
e	7	1	29	0.655032	34
e	7	11	43	0.714401	35
e	7	12	81	0.655687	36
e	8	11	82	0.849524	37
e	9	12	15	0.540739	38
e	9	4	24	0.592758	39
e	9	4	99	0.540809	40
e	10	9	78	0.622463	41
e	10	11	26	0.715808	42
e	10	1	62	0.555686	43
e	10	9	23	0.980676	44
e	10	9	75	0.780909	45
e	10	11	30	0.909752	46
e	11	2	34	0.863062	47
e	11	8	58	0.615619	48
e	11	8	90	0.530425	49
e	11	12	6	0.558835	50
e	11	9	27	0.52273		51
e	11	7	97	0.744141	52
e	12	9	19	0.952423	53
e	12	1	75	0.815541	54
e	12	1	33	0.868049	55
e	12	3	87	0.541489	56
g	#	0
