g	#	1
s	10	34
e	1	10	85	0.85798	1
e	1	5	39	0.764228	2
e	1	5	82	0.634567	3
e	2	7	28	0.989404	4
e	2	7	26	0.946032	5
e	2	3	80	0.967199	6
e	2	9	6	0.719838	7
e	2	10	34	0.635099	8
e	2	5	42	0.577146	9
e	2	3	88	0.604678	10
e	3	6	90	0.62376	11
e	4	3	8	0.775761	12
e	5	1	66	0.81776	13
e	6	8	74	0.565778	14
e	7	8	2	0.941604	15
e	7	5	18	0.861538	16
e	7	3	78	0.541305	17
e	8	1	7	0.730977	18
e	8	10	51	0.562169	19
e	8	5	87	0.727991	20
e	8	1	29	0.827968	21
e	8	3	65	0.935588	22
e	8	9	6	0.592427	23
e	9	3	24	0.545011	24
e	9	2	1	0.758948	25
e	9	10	95	0.672056	26
e	9	6	24	0.517469	27
e	9	2	82	0.609591	28
e	9	6	63	0.661373	29
e	10	9	11	0.887986	30
e	10	4	50	0.954224	31
e	10	8	38	0.827224	32
e	10	7	80	0.986279	33
e	10	4	28	0.987723	34
g	#	0
