g	#	1
s	10	64
e	1	4	93	0.720004	1
e	1	2	38	0.806613	2
e	1	6	75	0.787417	3
e	1	6	88	0.770145	4
e	1	10	90	0.540964	5
e	2	6	33	0.807845	6
e	2	3	73	0.711274	7
e	2	3	27	0.810175	8
e	2	8	34	0.717429	9
e	2	1	59	0.996783	10
e	3	8	33	0.591544	11
e	3	1	40	0.699456	12
e	3	4	93	0.745735	13
e	3	10	64	0.878158	14
e	3	7	97	0.933624	15
e	3	2	15	0.665398	16
e	4	7	74	0.978725	17
e	4	7	65	0.578504	18
e	4	8	63	0.796782	19
e	4	7	85	0.880829	20
e	4	3	12	0.843747	21
e	4	9	74	0.690493	22
e	4	7	8	0.681341	23
e	4	10	74	0.600714	24
e	4	3	19	0.874364	25
e	4	1	39	0.974618	26
e	4	1	18	0.536515	27
e	4	5	6	0.752745	28
e	4	1	0	0.932447	29
e	4	10	23	0.977716	30
e	5	3	71	0.992652	31
e	5	6	26	0.939228	32
e	5	3	27	0.538742	33
e	5	10	40	0.567634	34
e	5	3	46	0.888237	35
e	5	3	14	0.565428	36
e	5	8	71	0.681393	37
e	6	9	2	0.701204	38
e	6	2	6	0.779798	39
e	6	8	26	0.623473	40
e	6	1	67	0.807158	41
e	6	4	8	0.854855	42
e	6	5	6	0.6106	43
e	6	5	45	0.830383	44
e	6	9	53	0.81777	45
e	6	9	36	0.614169	46
e	6	9	91	0.909372	47
e	7	10	18	0.696037	48
e	7	8	6	0.520272	49
e	7	5	9	0.677555	50
e	7	3	35	0.915809	51
e	8	9	38	0.892549	52
e	8	5	81	0.98083	53
e	8	7	21	0.842472	54
e	8	7	12	0.873086	55
e	9	1	41	0.763094	56
e	9	10	9	0.593291	57
e	9	6	54	0.562422	58
e	9	5	32	0.647576	59
e	9	7	38	0.86209	60
e	9	2	81	0.740811	61
e	9	7	36	0.977139	62
e	10	7	28	0.808923	63
e	10	2	91	0.700687	64
g	#	0
