g	#	1
s	10	34
e	1	9	33	0.615268	1
e	1	10	27	0.617661	2
e	1	9	74	0.500976	3
e	1	8	76	0.578966	4
e	2	10	25	0.904207	5
e	3	5	73	0.6501	6
e	3	7	69	0.561702	7
e	3	4	91	0.565451	8
e	3	5	53	0.511439	9
e	3	7	52	0.808722	10
e	4	1	17	0.515324	11
e	4	10	41	0.831652	12
e	4	8	90	0.968526	13
e	5	4	98	0.708608	14
e	5	10	78	0.611728	15
e	5	8	70	0.968896	16
e	5	8	37	0.500222	17
e	5	10	86	0.903104	18
e	6	1	2	0.894034	19
e	7	2	1	0.809147	20
e	7	6	97	0.642639	21
e	7	8	47	0.52216	22
e	7	6	53	0.822548	23
e	8	7	91	0.920791	24
e	8	9	74	0.56731	25
e	8	7	36	0.731848	26
e	8	6	60	0.845295	27
e	9	2	66	0.921632	28
e	9	4	91	0.801636	29
e	9	2	91	0.813623	30
e	10	1	93	0.538782	31
e	10	6	32	0.561196	32
e	10	9	1	0.713412	33
e	10	9	96	0.725946	34
g	#	0
