g	#	1
s	8	34
e	1	6	42	0.741872	1
e	1	7	58	0.576037	2
e	1	6	3	0.858158	3
e	1	3	30	0.62103	4
e	2	3	44	0.903188	5
e	2	1	26	0.577758	6
e	2	1	86	0.84898	7
e	2	4	49	0.791274	8
e	3	5	3	0.502468	9
e	3	8	21	0.723785	10
e	4	2	18	0.76083	11
e	4	8	60	0.657716	12
e	4	3	36	0.896114	13
e	4	6	40	0.962295	14
e	4	7	4	0.929969	15
e	4	1	42	0.764916	16
e	4	1	96	0.545398	17
e	5	1	56	0.58432	18
e	5	6	84	0.812447	19
e	5	1	14	0.522472	20
e	5	6	17	0.797452	21
e	5	8	99	0.977497	22
e	5	8	72	0.647634	23
e	5	8	66	0.894169	24
e	6	1	54	0.757603	25
e	6	2	55	0.603625	26
e	7	8	35	0.767444	27
e	7	2	14	0.950871	28
e	7	2	13	0.821651	29
e	7	2	1	0.519228	30
e	7	8	57	0.961341	31
e	7	2	76	0.991393	32
e	7	3	74	0.988923	33
e	7	6	14	0.834468	34
g	#	0
