g	#	1
s	8	34
e	1	6	4	0.609685	1
e	1	4	33	0.69595	2
e	1	5	76	0.623865	3
e	1	4	4	0.676247	4
e	1	7	10	0.652974	5
e	1	3	57	0.728447	6
e	2	8	37	0.616046	7
e	2	3	51	0.773937	8
e	3	5	55	0.546283	9
e	3	6	58	0.61585	10
e	3	1	36	0.847157	11
e	3	2	14	0.511835	12
e	3	4	50	0.865772	13
e	3	4	37	0.817666	14
e	4	8	77	0.785835	15
e	4	1	59	0.714091	16
e	4	1	42	0.522641	17
e	4	3	81	0.782419	18
e	4	3	5	0.828776	19
e	4	3	73	0.900571	20
e	5	4	46	0.681325	21
e	5	2	21	0.567647	22
e	6	3	49	0.862407	23
e	6	5	70	0.552493	24
e	6	5	33	0.973462	25
e	6	5	10	0.71283	26
e	6	3	33	0.670477	27
e	6	5	62	0.953549	28
e	6	1	86	0.511716	29
e	6	1	62	0.734588	30
e	8	1	30	0.624028	31
e	8	2	11	0.701619	32
e	8	1	33	0.804856	33
e	8	6	30	0.978838	34
g	#	0
