g	#	1
s	6	34
e	1	2	99	0.915975	1
e	1	3	30	0.690268	2
e	1	6	1	0.972323	3
e	1	6	97	0.660548	4
e	1	6	57	0.946295	5
e	1	3	99	0.956095	6
e	1	4	42	0.53296	7
e	1	2	97	0.726484	8
e	1	3	93	0.752732	9
e	1	4	60	0.547098	10
e	2	4	18	0.994764	11
e	2	1	52	0.663665	12
e	2	4	6	0.779395	13
e	2	4	28	0.696931	14
e	2	4	35	0.556927	15
e	3	6	80	0.645321	16
e	3	4	78	0.711287	17
e	3	4	42	0.928558	18
e	3	2	96	0.773204	19
e	3	4	4	0.734693	20
e	3	2	49	0.818264	21
e	4	2	89	0.577887	22
e	4	3	0	0.78385	23
e	4	1	15	0.614063	24
e	4	1	73	0.82516	25
e	5	6	16	0.960396	26
e	5	4	89	0.629472	27
e	5	1	52	0.647241	28
e	5	6	62	0.574817	29
e	6	1	6	0.947056	30
e	6	3	93	0.759202	31
e	6	5	38	0.941243	32
e	6	3	61	0.617753	33
e	6	1	79	0.601078	34
g	#	0
