g	#	1
s	10	64
e	1	6	88	0.666314	1
e	1	6	33	0.876349	2
e	1	4	48	0.898704	3
e	1	10	6	0.949932	4
e	1	2	62	0.772585	5
e	1	6	18	0.882375	6
e	1	3	61	0.735088	7
e	1	10	63	0.696094	8
e	1	4	93	0.761111	9
e	2	4	65	0.733046	10
e	2	6	47	0.559187	11
e	2	3	33	0.815823	12
e	2	8	90	0.574515	13
e	3	5	58	0.78961	14
e	3	7	93	0.799511	15
e	3	8	43	0.892762	16
e	3	4	8	0.562478	17
e	3	1	90	0.519845	18
e	3	2	38	0.858611	19
e	3	2	13	0.699729	20
e	3	8	64	0.955107	21
e	3	10	93	0.956762	22
e	3	4	10	0.997338	23
e	4	5	90	0.963132	24
e	4	2	6	0.542578	25
e	4	7	3	0.894653	26
e	4	8	84	0.528205	27
e	4	6	99	0.71249	28
e	5	4	0	0.897802	29
e	5	2	51	0.554022	30
e	5	2	2	0.788587	31
e	5	1	96	0.805047	32
e	5	8	88	0.618769	33
e	5	8	58	0.624309	34
e	5	8	13	0.911308	35
e	6	1	38	0.740407	36
e	6	2	67	0.97003	37
e	6	9	13	0.942793	38
e	6	7	75	0.547017	39
e	6	9	18	0.701452	40
e	6	4	49	0.782748	41
e	6	3	49	0.555417	42
e	7	10	52	0.744417	43
e	7	2	62	0.826525	44
e	7	5	20	0.9593	45
e	7	9	50	0.99848	46
e	7	4	29	0.569834	47
e	7	8	52	0.714264	48
e	7	8	90	0.646613	49
e	8	4	16	0.61711	50
e	8	7	99	0.854333	51
e	8	2	47	0.983963	52
e	8	5	55	0.7898	53
e	8	3	42	0.824211	54
e	8	7	75	0.893011	55
e	8	7	13	0.516311	56
e	9	7	31	0.531061	57
e	10	5	95	0.867628	58
e	10	3	11	0.966353	59
e	10	7	48	0.766718	60
e	10	4	7	0.947128	61
e	10	6	12	0.830283	62
e	10	9	19	0.510068	63
e	10	5	26	0.83022	64
g	#	0
