g	#	1
s	10	64
e	1	8	10	0.630829	1
e	1	4	45	0.812359	2
e	1	3	86	0.519365	3
e	1	7	10	0.647765	4
e	1	7	11	0.816369	5
e	1	5	67	0.558071	6
e	1	10	30	0.893371	7
e	1	2	65	0.829374	8
e	1	2	10	0.988327	9
e	2	7	62	0.657579	10
e	2	10	68	0.898242	11
e	3	5	80	0.530984	12
e	3	6	95	0.788598	13
e	3	4	56	0.891834	14
e	3	2	16	0.5579	15
e	3	9	77	0.512776	16
e	3	10	6	0.871554	17
e	3	6	61	0.533404	18
e	3	4	24	0.580287	19
e	4	1	59	0.9055	20
e	4	6	39	0.930091	21
e	4	3	49	0.979788	22
e	4	7	42	0.524562	23
e	4	3	60	0.952834	24
e	4	6	15	0.96265	25
e	4	1	24	0.547344	26
e	5	10	60	0.77199	27
e	5	4	52	0.855098	28
e	5	8	76	0.770159	29
e	5	4	68	0.866611	30
e	5	10	87	0.768981	31
e	5	8	34	0.644478	32
e	5	1	48	0.642237	33
e	6	7	92	0.735879	34
e	6	8	77	0.946059	35
e	6	7	11	0.827494	36
e	6	7	32	0.69697	37
e	6	2	73	0.551631	38
e	6	1	96	0.643695	39
e	7	5	99	0.513958	40
e	7	4	30	0.74781	41
e	7	10	44	0.921166	42
e	7	6	44	0.525407	43
e	7	8	94	0.580244	44
e	8	4	57	0.619504	45
e	8	2	14	0.524979	46
e	8	6	38	0.688455	47
e	8	9	5	0.783185	48
e	8	3	72	0.768877	49
e	8	9	32	0.780379	50
e	8	7	5	0.955494	51
e	8	10	22	0.585243	52
e	8	9	35	0.518398	53
e	8	2	69	0.728065	54
e	9	10	56	0.632387	55
e	9	10	11	0.796943	56
e	9	10	91	0.537931	57
e	9	6	21	0.831128	58
e	9	6	36	0.660943	59
e	10	5	65	0.603766	60
e	10	2	71	0.817737	61
e	10	8	21	0.901835	62
e	10	1	73	0.929337	63
e	10	6	59	0.746301	64
g	#	0
