g	#	1
s	6	34
e	1	4	8	0.745115	1
e	1	4	60	0.839744	2
e	1	6	32	0.863306	3
e	1	2	84	0.994478	4
e	1	2	66	0.679013	5
e	2	1	26	0.943076	6
e	2	4	40	0.879345	7
e	2	4	31	0.76385	8
e	2	1	86	0.863071	9
e	2	4	46	0.832732	10
e	2	3	24	0.906484	11
e	3	4	60	0.543406	12
e	3	1	36	0.780509	13
e	3	4	85	0.721291	14
e	3	4	50	0.722455	15
e	3	4	25	0.979322	16
e	4	3	89	0.792025	17
e	4	3	11	0.71386	18
e	4	5	33	0.544741	19
e	5	2	8	0.755277	20
e	5	4	84	0.552568	21
e	5	6	8	0.550138	22
e	5	6	39	0.781072	23
e	5	3	95	0.814693	24
e	5	6	75	0.922183	25
e	5	6	88	0.854471	26
e	5	4	52	0.933543	27
e	6	1	20	0.916379	28
e	6	1	7	0.70516	29
e	6	4	9	0.633875	30
e	6	5	65	0.907012	31
e	6	2	35	0.523536	32
e	6	2	44	0.537247	33
e	6	4	72	0.619455	34
g	#	0
