g	#	1
s	14	34
e	1	11	56	0.704721	1
e	2	14	75	0.725297	2
e	2	5	88	0.920539	3
e	2	11	34	0.504837	4
e	4	9	61	0.595647	5
e	4	13	2	0.988394	6
e	4	9	95	0.968369	7
e	5	7	56	0.983823	8
e	5	12	80	0.744775	9
e	5	11	90	0.793334	10
e	6	1	48	0.974604	11
e	6	4	22	0.606251	12
e	6	2	70	0.585515	13
e	6	11	63	0.841023	14
e	6	3	29	0.979779	15
e	7	14	51	0.940852	16
e	7	5	88	0.983057	17
e	8	5	92	0.596044	18
e	8	1	98	0.708302	19
e	8	7	71	0.860999	20
e	10	14	12	0.643706	21
e	10	8	89	0.616993	22
e	11	6	12	0.756645	23
e	11	3	61	0.546585	24
e	11	6	46	0.572995	25
e	12	3	0	0.749911	26
e	12	8	68	0.754715	27
e	12	9	33	0.898773	28
e	12	9	24	0.636268	29
e	12	10	13	0.971824	30
e	13	12	64	0.508419	31
e	13	14	89	0.759751	32
e	13	12	9	0.740092	33
e	13	12	19	0.813762	34
g	#	0
