g	#	1
s	10	46
e	1	2	26	0.70332	1
e	1	3	82	0.887124	2
e	1	2	99	0.904934	3
e	1	10	31	0.536892	4
e	1	8	20	0.537519	5
e	1	2	87	0.61399	6
e	1	10	18	0.84205	7
e	2	6	39	0.928315	8
e	2	10	50	0.85764	9
e	2	9	63	0.875794	10
e	3	6	4	0.648079	11
e	3	10	37	0.567685	12
e	3	1	5	0.671894	13
e	3	5	17	0.750974	14
e	3	6	38	0.694558	15
e	3	5	66	0.769703	16
e	3	10	72	0.560123	17
e	4	3	53	0.670449	18
e	4	2	85	0.937492	19
e	5	6	85	0.64209	20
e	5	10	65	0.97618	21
e	6	1	21	0.947687	22
e	6	7	59	0.61709	23
e	6	7	44	0.521352	24
e	6	8	40	0.700145	25
e	6	9	36	0.519606	26
e	7	9	95	0.774593	27
e	7	2	30	0.734014	28
e	7	2	80	0.931967	29
e	8	4	24	0.692073	30
e	8	1	66	0.671981	31
e	8	5	6	0.806715	32
e	8	9	12	0.972121	33
e	8	2	57	0.84066	34
e	9	5	17	0.772757	35
e	9	7	10	0.532217	36
e	9	8	61	0.614152	37
e	9	2	20	0.500928	38
e	9	2	4	0.629664	39
e	9	6	65	0.790985	40
e	9	10	89	0.786818	41
e	9	4	17	0.860674	42
e	9	4	30	0.977525	43
e	9	2	51	0.615369	44
e	10	9	53	0.798751	45
e	10	7	8	0.898623	46
g	#	0
