g	#	1
s	8	46
e	1	6	78	0.820065	1
e	1	2	76	0.59193	2
e	1	3	77	0.736599	3
e	2	3	0	0.556596	4
e	2	4	59	0.626559	5
e	2	3	57	0.843498	6
e	2	8	15	0.998824	7
e	3	8	84	0.708705	8
e	3	6	28	0.876494	9
e	3	7	76	0.912142	10
e	3	6	79	0.875374	11
e	3	1	1	0.732289	12
e	3	5	82	0.77365	13
e	4	2	88	0.999198	14
e	4	5	27	0.759243	15
e	4	3	44	0.691864	16
e	4	7	10	0.57922	17
e	4	5	29	0.800516	18
e	4	7	75	0.901193	19
e	4	3	37	0.568058	20
e	5	7	52	0.527201	21
e	5	8	1	0.884099	22
e	5	3	55	0.591266	23
e	5	4	55	0.877502	24
e	5	6	3	0.513942	25
e	5	6	73	0.818049	26
e	5	7	95	0.513533	27
e	5	2	37	0.778025	28
e	6	2	11	0.783832	29
e	6	3	61	0.521944	30
e	6	3	99	0.542298	31
e	6	5	98	0.937677	32
e	6	5	43	0.721157	33
e	6	5	2	0.841252	34
e	6	3	29	0.629322	35
e	7	6	10	0.82458	36
e	7	4	49	0.640389	37
e	8	5	21	0.630713	38
e	8	7	36	0.52148	39
e	8	7	78	0.783116	40
e	8	7	92	0.509456	41
e	8	5	43	0.769921	42
e	8	7	50	0.523714	43
e	8	3	12	0.869476	44
e	8	3	65	0.622713	45
e	8	5	40	0.802517	46
g	#	0
