g	#	1
s	8	46
e	1	6	29	0.955533	1
e	1	7	79	0.579192	2
e	1	6	42	0.916199	3
e	1	3	83	0.911374	4
e	2	3	4	0.63712	5
e	2	1	84	0.526944	6
e	2	1	59	0.954492	7
e	2	4	82	0.824074	8
e	2	8	26	0.517216	9
e	3	5	76	0.982406	10
e	3	8	80	0.641179	11
e	3	6	94	0.910802	12
e	3	2	19	0.9264	13
e	3	8	90	0.691426	14
e	4	2	46	0.972645	15
e	4	8	10	0.732178	16
e	4	3	48	0.556667	17
e	4	6	27	0.916343	18
e	4	7	94	0.925564	19
e	4	1	60	0.694053	20
e	4	1	0	0.681689	21
e	4	2	28	0.934742	22
e	4	8	69	0.563239	23
e	5	1	11	0.845689	24
e	5	6	99	0.558493	25
e	5	1	76	0.829605	26
e	5	6	77	0.623378	27
e	5	8	57	0.501176	28
e	5	8	36	0.983312	29
e	5	8	44	0.913165	30
e	5	6	53	0.965188	31
e	6	1	60	0.548775	32
e	6	2	44	0.830755	33
e	6	7	58	0.640054	34
e	7	8	99	0.988785	35
e	7	2	57	0.903893	36
e	7	2	1	0.637285	37
e	7	2	18	0.56852	38
e	7	8	97	0.816666	39
e	7	2	32	0.546421	40
e	7	3	94	0.778396	41
e	7	6	8	0.582535	42
e	7	6	22	0.633512	43
e	7	8	48	0.603896	44
e	7	3	87	0.578322	45
e	8	1	84	0.790864	46
g	#	0
