g	#	1
s	8	42
e	1	6	82	0.544849	1
e	1	4	53	0.961702	2
e	1	5	48	0.744765	3
e	1	4	18	0.805552	4
e	1	7	30	0.812764	5
e	1	3	30	0.840682	6
e	2	8	13	0.998817	7
e	2	3	50	0.934687	8
e	2	1	4	0.895796	9
e	2	5	72	0.868807	10
e	2	3	5	0.780193	11
e	2	5	14	0.674081	12
e	3	5	64	0.869723	13
e	3	6	3	0.998885	14
e	3	1	56	0.964561	15
e	3	2	18	0.954978	16
e	3	4	23	0.81489	17
e	3	4	35	0.97734	18
e	3	5	13	0.93239	19
e	4	8	6	0.663463	20
e	4	1	74	0.847796	21
e	4	1	57	0.989093	22
e	4	3	61	0.948309	23
e	4	3	59	0.541711	24
e	4	3	5	0.70761	25
e	4	1	65	0.572936	26
e	5	4	31	0.654747	27
e	5	2	74	0.630119	28
e	6	3	21	0.930217	29
e	6	5	29	0.873183	30
e	6	5	80	0.849668	31
e	6	5	64	0.518369	32
e	6	3	27	0.947963	33
e	6	5	4	0.879577	34
e	6	1	88	0.752735	35
e	6	1	36	0.635536	36
e	6	3	68	0.781713	37
e	7	4	81	0.582835	38
e	8	1	23	0.745814	39
e	8	2	45	0.961854	40
e	8	1	77	0.70048	41
e	8	6	4	0.981323	42
g	#	0
