g	#	1
s	8	42
e	1	2	7	0.956233	1
e	1	4	0	0.876633	2
e	1	4	72	0.628316	3
e	1	4	37	0.694948	4
e	1	2	43	0.819426	5
e	1	4	28	0.725884	6
e	1	5	77	0.811698	7
e	1	8	41	0.652357	8
e	1	8	85	0.532537	9
e	1	2	11	0.937749	10
e	3	8	66	0.591723	11
e	3	1	67	0.668658	12
e	3	8	33	0.981382	13
e	3	5	49	0.889462	14
e	4	5	23	0.581148	15
e	4	3	57	0.554423	16
e	4	3	91	0.757571	17
e	4	6	33	0.620948	18
e	4	2	0	0.66844	19
e	5	7	54	0.658432	20
e	5	2	39	0.551717	21
e	5	8	46	0.598372	22
e	6	4	80	0.771104	23
e	6	2	63	0.620771	24
e	6	5	91	0.586162	25
e	6	8	94	0.947704	26
e	6	1	60	0.981197	27
e	6	3	66	0.523947	28
e	6	3	68	0.662522	29
e	6	4	17	0.750641	30
e	6	2	75	0.944008	31
e	7	3	57	0.901681	32
e	7	8	59	0.81805	33
e	7	3	78	0.786535	34
e	7	8	81	0.832974	35
e	7	2	86	0.649193	36
e	7	2	43	0.917955	37
e	7	2	39	0.641104	38
e	7	8	14	0.509745	39
e	8	3	79	0.948362	40
e	8	4	47	0.762711	41
e	8	1	9	0.820828	42
g	#	0
