g	#	1
s	6	26
e	1	3	38	0.904918	1
e	1	3	48	0.738205	2
e	1	3	56	0.898205	3
e	2	4	61	0.709467	4
e	2	4	96	0.708163	5
e	2	5	99	0.77748	6
e	2	4	39	0.759861	7
e	2	3	51	0.764772	8
e	2	4	51	0.783587	9
e	3	2	15	0.975825	10
e	3	4	92	0.676492	11
e	3	4	26	0.79072	12
e	3	4	15	0.582715	13
e	3	4	58	0.815998	14
e	4	3	51	0.842926	15
e	4	3	66	0.688481	16
e	4	5	59	0.563945	17
e	4	3	46	0.971689	18
e	5	4	39	0.93014	19
e	5	4	61	0.791089	20
e	5	1	11	0.687491	21
e	5	6	71	0.524427	22
e	5	4	73	0.600854	23
e	5	2	44	0.941583	24
e	6	2	55	0.859807	25
e	6	5	72	0.944472	26
g	#	0
