g	#	1
s	6	34
e	1	2	52	0.723212	1
e	1	6	90	0.719494	2
e	1	4	21	0.553524	3
e	1	6	28	0.5828	4
e	1	6	47	0.751904	5
e	1	4	38	0.641973	6
e	1	5	23	0.757642	7
e	1	4	84	0.54026	8
e	1	4	31	0.68812	9
e	1	4	2	0.844183	10
e	2	4	20	0.963031	11
e	2	1	24	0.883445	12
e	2	3	25	0.529984	13
e	2	4	47	0.681714	14
e	2	4	51	0.513352	15
e	3	4	76	0.554217	16
e	3	4	6	0.593796	17
e	3	1	56	0.555897	18
e	3	6	84	0.674488	19
e	3	4	98	0.506309	20
e	3	4	73	0.671997	21
e	3	6	20	0.722968	22
e	3	2	85	0.682884	23
e	4	2	18	0.705588	24
e	4	1	7	0.909231	25
e	4	5	76	0.952007	26
e	4	5	82	0.789374	27
e	5	2	61	0.541606	28
e	5	2	16	0.577805	29
e	6	1	46	0.610649	30
e	6	3	57	0.962047	31
e	6	2	55	0.729024	32
e	6	3	38	0.935032	33
e	6	1	91	0.784817	34
g	#	0
