g	#	1
s	10	46
e	1	9	42	0.899754	1
e	1	10	47	0.858118	2
e	1	4	39	0.705093	3
e	1	10	97	0.506819	4
e	1	2	86	0.899763	5
e	1	2	67	0.591123	6
e	1	6	39	0.90126	7
e	1	2	74	0.504709	8
e	1	2	60	0.611489	9
e	2	7	10	0.716439	10
e	2	9	76	0.558378	11
e	2	7	73	0.585638	12
e	2	8	42	0.663101	13
e	3	6	93	0.670863	14
e	3	8	26	0.752918	15
e	3	5	58	0.862699	16
e	3	5	78	0.762643	17
e	3	4	81	0.553158	18
e	3	10	44	0.828316	19
e	3	2	36	0.962844	20
e	4	7	56	0.912985	21
e	4	1	97	0.827672	22
e	4	8	89	0.974402	23
e	5	4	9	0.891825	24
e	5	8	90	0.749453	25
e	5	3	32	0.526542	26
e	6	3	41	0.660959	27
e	6	9	30	0.55432	28
e	7	4	37	0.643389	29
e	7	3	66	0.870022	30
e	7	4	84	0.875677	31
e	7	5	13	0.780883	32
e	7	9	52	0.937886	33
e	8	6	45	0.586547	34
e	8	5	52	0.639055	35
e	8	2	9	0.831453	36
e	9	6	93	0.850207	37
e	9	8	41	0.694317	38
e	9	10	61	0.520395	39
e	9	8	99	0.885367	40
e	9	6	72	0.799169	41
e	10	8	18	0.541731	42
e	10	6	17	0.639889	43
e	10	2	4	0.608389	44
e	10	3	30	0.66108	45
e	10	7	48	0.898069	46
g	#	0
