g	#	1
s	15	63
e	1	2	5	0.85567	1
e	1	4	5	0.630855	2
e	1	7	5	0.568226	3
e	1	11	5	0.518713	4
e	1	12	5	0.808403	5
e	2	5	5	0.653443	6
e	2	7	5	0.572628	7
e	2	12	5	0.745546	8
e	3	1	5	0.993165	9
e	3	10	5	0.673942	10
e	3	11	5	0.734424	11
e	3	14	5	0.824528	12
e	3	15	5	0.683259	13
e	4	3	5	0.886375	14
e	4	7	5	0.530528	15
e	4	9	5	0.581215	16
e	4	11	5	0.845603	17
e	4	14	5	0.888937	18
e	4	15	5	0.943084	19
e	5	1	5	0.626079	20
e	5	3	5	0.579297	21
e	5	4	5	0.500447	22
e	5	6	5	0.825	23
e	5	7	5	0.657761	24
e	6	1	5	0.607991	25
e	6	2	5	0.701575	26
e	6	12	5	0.76379	27
e	7	6	5	0.508801	28
e	7	10	5	0.629586	29
e	8	1	5	0.530646	30
e	8	6	5	0.785511	31
e	8	7	5	0.750697	32
e	8	11	5	0.952972	33
e	8	13	5	0.917008	34
e	8	14	5	0.870473	35
e	9	2	5	0.733034	36
e	9	7	5	0.661826	37
e	9	8	5	0.971861	38
e	9	10	5	0.817102	39
e	9	11	5	0.996561	40
e	10	5	5	0.582166	41
e	10	8	5	0.719134	42
e	10	13	5	0.853012	43
e	10	14	5	0.758655	44
e	11	5	5	0.789645	45
e	11	6	5	0.964834	46
e	11	7	5	0.647893	47
e	11	15	5	0.747488	48
e	12	10	5	0.58141	49
e	13	2	5	0.746277	50
e	13	4	5	0.74289	51
e	13	7	5	0.721706	52
e	13	12	5	0.744031	53
e	13	14	5	0.84857	54
e	14	2	5	0.523794	55
e	14	6	5	0.97108	56
e	15	1	5	0.777778	57
e	15	2	5	0.849057	58
e	15	5	5	0.986181	59
e	15	6	5	0.82686	60
e	15	12	5	0.597576	61
e	15	13	5	0.711708	62
e	15	14	5	0.598719	63
g	#	0
