g	#	1
s	16	100
e	1	16	1	0.79487		1
e	1	14	96	0.897982	2
e	1	12	65	0.674149	3
e	1	14	25	0.935312	4
e	2	15	24	0.732163	5
e	2	15	29	0.822632	6
e	2	14	2	0.518002	7
e	2	15	4	0.530392	8
e	2	8	15	0.993558	9
e	2	13	6	0.50736		10
e	3	4	55	0.934137	11
e	3	5	12	0.594915	12
e	3	7	49	0.529279	13
e	3	9	27	0.934081	14
e	3	8	74	0.833175	15
e	4	13	13	0.697007	16
e	4	10	67	0.873493	17
e	4	5	99	0.724133	18
e	4	11	18	0.811219	19
e	5	10	2	0.717741	20
e	5	8	15	0.902054	21
e	5	1	80	0.802619	22
e	5	8	98	0.748886	23
e	5	6	40	0.872751	24
e	5	7	31	0.981524	25
e	5	6	20	0.577649	26
e	5	7	18	0.854445	27
e	5	14	43	0.534443	28
e	6	4	37	0.805409	29
e	6	9	52	0.584269	30
e	6	1	93	0.777357	31
e	6	5	85	0.759271	32
e	6	12	39	0.817709	33
e	6	10	4	0.539833	34
e	6	11	20	0.794046	35
e	6	11	21	0.508929	36
e	7	13	58	0.998702	37
e	7	8	45	0.658992	38
e	7	15	58	0.704492	39
e	7	5	42	0.797406	40
e	7	15	79	0.961571	41
e	7	16	20	0.585229	42
e	8	16	41	0.745056	43
e	8	4	37	0.541191	44
e	8	13	57	0.777713	45
e	8	15	14	0.851946	46
e	8	15	26	0.754336	47
e	8	4	5	0.783464	48
e	8	12	9	0.769893	49
e	8	14	6	0.818927	50
e	9	16	40	0.554665	51
e	9	8	32	0.841389	52
e	9	11	69	0.532862	53
e	10	7	8	0.529091	54
e	10	9	44	0.905262	55
e	10	9	31	0.992736	56
e	10	1	12	0.559951	57
e	10	9	36	0.942498	58
e	10	5	31	0.740919	59
e	10	13	86	0.821329	60
e	10	2	71	0.674238	61
e	10	6	75	0.983155	62
e	10	4	28	0.534002	63
e	11	16	1	0.507436	64
e	11	12	56	0.612157	65
e	11	5	18	0.818861	66
e	12	5	56	0.617263	67
e	12	6	25	0.669355	68
e	12	9	95	0.773301	69
e	12	9	26	0.523414	70
e	12	4	31	0.621807	71
e	12	5	65	0.945157	72
e	12	13	81	0.70161		73
e	12	4	2	0.577296	74
e	13	11	94	0.700036	75
e	13	7	25	0.725385	76
e	13	8	21	0.867112	77
e	13	9	68	0.552063	78
e	14	7	90	0.78651		79
e	14	5	51	0.779787	80
e	14	7	25	0.977766	81
e	14	3	19	0.710814	82
e	14	13	94	0.862603	83
e	15	1	29	0.941396	84
e	15	7	92	0.560319	85
e	15	10	41	0.952383	86
e	15	6	45	0.504767	87
e	15	8	24	0.994384	88
e	15	1	12	0.902889	89
e	15	4	86	0.713614	90
e	15	9	11	0.921154	91
e	15	14	58	0.666023	92
e	15	6	98	0.963537	93
e	15	10	68	0.957712	94
e	15	6	19	0.617847	95
e	16	13	62	0.945723	96
e	16	15	62	0.790823	97
e	16	13	68	0.634629	98
e	16	4	53	0.652809	99
e	16	10	99	0.901244	100
g	#	0
