g	#	1
s	15	74
e	1	4	5	0.998777	1
e	1	5	5	0.987266	2
e	1	10	5	0.710662	3
e	2	6	5	0.888471	4
e	2	7	5	0.916	5
e	2	8	5	0.782536	6
e	2	9	5	0.631645	7
e	2	11	5	0.888194	8
e	2	12	5	0.916891	9
e	3	2	5	0.910465	10
e	3	4	5	0.819342	11
e	3	7	5	0.553058	12
e	3	11	5	0.680789	13
e	3	15	5	0.907556	14
e	4	6	5	0.947038	15
e	4	10	5	0.697333	16
e	4	13	5	0.506564	17
e	5	3	5	0.645396	18
e	5	6	5	0.667999	19
e	5	7	5	0.642743	20
e	5	9	5	0.552195	21
e	5	10	5	0.863267	22
e	5	11	5	0.777768	23
e	5	12	5	0.653329	24
e	6	3	5	0.696491	25
e	6	8	5	0.714747	26
e	6	9	5	0.912419	27
e	6	14	5	0.85118	28
e	7	8	5	0.794035	29
e	7	10	5	0.98319	30
e	8	3	5	0.751156	31
e	8	5	5	0.59758	32
e	8	10	5	0.740629	33
e	9	3	5	0.917373	34
e	9	4	5	0.837505	35
e	9	7	5	0.69683	36
e	9	8	5	0.643426	37
e	9	11	5	0.503365	38
e	9	12	5	0.96646	39
e	10	2	5	0.514391	40
e	10	3	5	0.751473	41
e	10	6	5	0.879941	42
e	10	9	5	0.625871	43
e	10	11	5	0.977208	44
e	10	13	5	0.983763	45
e	10	15	5	0.58487	46
e	11	6	5	0.968856	47
e	11	7	5	0.742893	48
e	11	8	5	0.7405	49
e	11	13	5	0.55691	50
e	12	4	5	0.798001	51
e	12	6	5	0.658862	52
e	12	8	5	0.676815	53
e	13	1	5	0.669822	54
e	13	3	5	0.677263	55
e	13	5	5	0.902828	56
e	13	6	5	0.990297	57
e	13	7	5	0.89274	58
e	13	12	5	0.649669	59
e	13	14	5	0.651985	60
e	13	15	5	0.518923	61
e	14	2	5	0.610943	62
e	14	3	5	0.68898	63
e	14	4	5	0.61754	64
e	14	8	5	0.550253	65
e	14	9	5	0.785095	66
e	14	10	5	0.877178	67
e	15	2	5	0.52333	68
e	15	4	5	0.820825	69
e	15	5	5	0.83236	70
e	15	6	5	0.907233	71
e	15	7	5	0.669176	72
e	15	11	5	0.603179	73
e	15	12	5	0.542866	74
g	#	0
