g	#	1
s	15	53
e	2	1	5	0.876342	1
e	2	5	5	0.911806	2
e	2	8	5	0.832756	3
e	2	9	5	0.94225	4
e	2	12	5	0.974249	5
e	2	15	5	0.740741	6
e	3	1	5	0.838199	7
e	3	7	5	0.867003	8
e	3	10	5	0.86545	9
e	3	11	5	0.806292	10
e	3	15	5	0.507692	11
e	4	2	5	0.960686	12
e	4	3	5	0.784236	13
e	4	5	5	0.787316	14
e	4	6	5	0.602548	15
e	4	12	5	0.63246	16
e	4	13	5	0.725948	17
e	4	14	5	0.50367	18
e	5	1	5	0.871539	19
e	5	9	5	0.857112	20
e	5	11	5	0.845534	21
e	5	12	5	0.546819	22
e	5	14	5	0.587658	23
e	6	10	5	0.698618	24
e	6	12	5	0.629294	25
e	6	14	5	0.771971	26
e	6	15	5	0.503425	27
e	7	6	5	0.747363	28
e	7	12	5	0.511711	29
e	7	13	5	0.92545	30
e	7	15	5	0.597457	31
e	8	10	5	0.893911	32
e	8	15	5	0.982662	33
e	9	1	5	0.686813	34
e	9	3	5	0.705558	35
e	9	6	5	0.602603	36
e	9	10	5	0.81372	37
e	10	13	5	0.67575	38
e	11	4	5	0.623416	39
e	11	7	5	0.92226	40
e	11	8	5	0.548169	41
e	11	10	5	0.736766	42
e	11	12	5	0.948248	43
e	11	15	5	0.763208	44
e	12	8	5	0.696911	45
e	12	9	5	0.621204	46
e	12	13	5	0.838221	47
e	13	1	5	0.896486	48
e	13	2	5	0.888411	49
e	13	5	5	0.886065	50
e	13	6	5	0.656595	51
e	13	14	5	0.571674	52
e	15	4	5	0.97983	53
g	#	0
