g	#	1
s	15	84
e	1	3	5	0.538651	1
e	1	4	5	0.808117	2
e	1	5	5	0.632434	3
e	1	6	5	0.54329	4
e	1	7	5	0.954985	5
e	1	8	5	0.875971	6
e	1	12	5	0.991173	7
e	2	1	5	0.581233	8
e	2	5	5	0.924207	9
e	2	8	5	0.854654	10
e	3	2	5	0.902515	11
e	3	9	5	0.604822	12
e	3	12	5	0.580406	13
e	3	13	5	0.832445	14
e	3	14	5	0.802432	15
e	4	3	5	0.584077	16
e	4	8	5	0.670421	17
e	4	11	5	0.615768	18
e	4	12	5	0.626477	19
e	4	14	5	0.577382	20
e	4	15	5	0.635333	21
e	5	4	5	0.680917	22
e	5	7	5	0.897019	23
e	5	11	5	0.701331	24
e	5	12	5	0.696092	25
e	5	15	5	0.668962	26
e	6	2	5	0.818329	27
e	6	7	5	0.509755	28
e	6	8	5	0.603932	29
e	6	10	5	0.627471	30
e	6	11	5	0.758004	31
e	6	14	5	0.544103	32
e	7	3	5	0.798707	33
e	7	4	5	0.719882	34
e	7	8	5	0.88098	35
e	7	9	5	0.68017	36
e	7	14	5	0.842722	37
e	8	5	5	0.529367	38
e	8	9	5	0.534211	39
e	8	11	5	0.686091	40
e	8	13	5	0.862074	41
e	8	14	5	0.957088	42
e	9	1	5	0.816125	43
e	9	4	5	0.680509	44
e	9	5	5	0.81158	45
e	9	6	5	0.884917	46
e	9	10	5	0.681406	47
e	9	11	5	0.562137	48
e	9	12	5	0.839573	49
e	9	13	5	0.980386	50
e	9	14	5	0.842276	51
e	10	2	5	0.718934	52
e	10	3	5	0.915299	53
e	10	5	5	0.996943	54
e	10	8	5	0.617444	55
e	10	13	5	0.505878	56
e	10	14	5	0.985131	57
e	10	15	5	0.89674	58
e	11	2	5	0.531446	59
e	11	3	5	0.717792	60
e	11	7	5	0.655784	61
e	11	10	5	0.852139	62
e	11	13	5	0.937031	63
e	11	15	5	0.97316	64
e	12	6	5	0.599278	65
e	12	10	5	0.79959	66
e	12	11	5	0.770925	67
e	13	1	5	0.987812	68
e	13	2	5	0.881198	69
e	13	4	5	0.740563	70
e	13	5	5	0.529625	71
e	13	7	5	0.675827	72
e	14	5	5	0.65077	73
e	14	11	5	0.610523	74
e	14	12	5	0.868555	75
e	14	13	5	0.874583	76
e	14	15	5	0.997501	77
e	15	1	5	0.709838	78
e	15	2	5	0.673609	79
e	15	3	5	0.745803	80
e	15	7	5	0.821774	81
e	15	8	5	0.785892	82
e	15	9	5	0.976373	83
e	15	12	5	0.757661	84
g	#	0
